Date,BAJAJFINSV,ASIANPAINT,BAJFINANCE,ONGC,BHARTIARTL,SBILIFE,ICICIBANK,AXISBANK,TITAN,EICHERMOT,NESTLEIND,BRITANNIA,TCS,GRASIM,KOTAKBANK,INFY,HDFCLIFE,BPCL,HEROMOTOCO,MARUTI,UPL,BAJAJ,COALINDIA,CIPLA,RELIANCE,DIVISLAB,WIPRO,TATASTEEL,TECHM,HINDUNILVR,LTIM,APOLLOHOSP,SBIN,HDFCBANK,SUNPHARMA,ULTRACEMCO,HINDALCO,NTPC,TATAMOTORS,HCLTECH,TATACONSUM,M&M,ITC,POWERGRID,INDUSINDBK,ADANIENT,ADANIPORTS,JSWSTEEL,DRREDDY,LT
06-Jun-2023,1466.5,3207.75,7025.0,155.5,834.5,1219.85,946.5,951.1,2860.95,3680.1,21874.15,4682.6,3280.0,1739.9,1934.9,1288.6,574.15,357.05,2870.0,9629.0,691.0,4717.5,229.8,972.9,2483.45,3462.95,403.35,109.75,1100.0,2700.0,4890.0,4969.0,588.0,1607.65,1008.9,7888.0,419.7,174.5,549.45,1130.0,792.95,1395.4,440.8,236.45,1302.0,2475.0,742.9,714.0,4610.0,2269.0
05-Jun-2023,1469.0,3239.95,7070.0,155.5,838.5,1208.0,943.0,927.6,2875.0,3713.15,21999.05,4659.9,3315.0,1719.0,1945.0,1304.0,578.05,360.1,2910.05,9552.5,689.0,4688.0,230.5,970.0,2467.2,3517.95,408.9,108.65,1124.1,2716.45,5010.0,4967.95,588.5,1614.5,1005.35,7897.0,424.85,175.8,539.0,1144.0,796.95,1349.8,445.0,236.45,1295.0,2463.2,738.0,708.95,4631.0,2245.0
02-Jun-2023,1460.0,3239.4,7075.75,155.0,832.8,1211.8,943.0,922.65,2830.0,3720.0,22000.0,4637.0,3326.25,1708.05,1944.95,1309.0,585.3,364.6,2836.0,9389.0,679.0,4674.2,228.5,965.9,2471.0,3525.0,408.7,106.5,1128.0,2710.0,5020.0,4839.65,584.7,1612.45,986.55,7861.0,412.05,175.9,537.0,1148.0,795.5,1324.85,440.0,234.0,1282.4,2535.0,738.0,698.0,4568.95,2221.0
01-Jun-2023,1455.5,3235.35,7024.0,154.7,837.95,1241.5,954.25,922.0,2823.25,3713.7,21786.0,4655.0,3314.0,1715.0,1968.0,1322.55,593.45,365.3,2758.85,9337.5,685.0,4587.0,230.4,950.0,2480.15,3451.55,405.0,105.9,1122.0,2667.0,5018.75,4689.0,581.8,1619.9,979.8,7871.0,409.05,173.6,527.5,1148.0,798.9,1319.0,447.0,232.95,1280.0,2499.9,730.5,698.9,4509.85,2217.0
31-May-2023,1465.0,3151.95,7004.9,159.0,819.0,1215.55,949.5,937.35,2802.5,3678.35,21580.0,4571.0,3309.0,1723.5,1984.95,1319.85,603.0,360.4,2779.05,9449.95,684.25,4589.8,247.9,960.2,2500.0,3428.0,401.75,106.4,1098.4,2656.55,4989.05,4600.0,583.8,1629.9,965.0,7895.0,410.5,177.0,519.95,1134.8,787.05,1325.0,449.3,235.0,1289.0,2482.0,736.0,701.15,4510.0,2201.1
30-May-2023,1453.45,3146.9,6948.0,159.7,821.25,1214.65,945.35,930.8,2829.5,3711.45,21680.0,4583.0,3315.0,1714.0,1957.85,1315.0,576.0,363.0,2776.85,9380.0,691.0,4615.1,246.25,957.6,2520.6,3477.0,400.0,108.95,1115.0,2655.5,4999.0,4672.0,595.0,1633.6,965.0,7865.0,421.5,177.0,521.45,1129.0,792.55,1329.95,441.0,235.9,1284.95,2529.3,740.0,701.1,4556.25,2230.0
29-May-2023,1448.95,3147.2,6940.2,160.0,829.4,1198.95,953.85,931.0,2745.0,3700.0,21724.95,4611.45,3360.8,1688.3,1963.1,1332.7,577.3,364.3,2760.0,9435.0,690.0,4659.95,241.55,952.0,2521.0,3525.0,404.0,107.0,1128.05,2670.0,5043.0,4635.0,590.0,1628.5,969.95,7750.0,417.0,174.95,525.0,1146.0,791.0,1321.5,445.0,238.2,1272.2,2570.0,731.0,703.25,4547.9,2225.0
26-May-2023,1431.0,3123.0,6846.6,166.05,827.9,1175.0,939.8,918.0,2707.95,3649.0,21484.95,4582.0,3293.5,1701.9,1949.95,1306.0,572.0,365.0,2734.45,9333.0,676.0,4612.35,239.8,945.9,2458.0,3435.65,395.15,105.0,1099.0,2603.75,4925.0,4590.0,581.25,1619.0,943.95,7670.0,405.1,175.0,514.9,1115.0,784.0,1290.0,443.4,237.85,1256.45,2565.0,729.1,696.65,4505.05,2209.0
25-May-2023,1421.1,3101.5,6778.0,166.25,799.6,1175.35,937.0,916.7,2714.45,3610.9,21500.0,4580.0,3294.0,1694.95,1918.0,1294.5,566.0,363.0,2738.95,9220.75,682.5,4505.65,241.25,941.45,2433.9,3371.05,399.0,105.0,1097.0,2610.0,4850.0,4569.0,582.0,1615.7,949.7,7644.3,404.5,174.95,518.0,1109.2,765.05,1280.0,436.95,237.7,1268.95,2440.0,717.0,693.0,4533.9,2190.0
24-May-2023,1437.25,3115.0,6769.0,165.0,802.9,1169.5,946.7,911.15,2675.0,3600.0,21403.7,4538.2,3276.0,1695.0,1921.95,1296.3,562.6,366.55,2711.0,9168.0,680.65,4505.55,238.3,923.5,2445.9,3360.0,394.5,105.1,1085.25,2620.0,4829.0,4540.95,579.8,1627.55,935.5,7650.0,408.9,174.0,527.15,1099.05,767.4,1260.0,428.3,237.8,1255.0,2709.0,739.0,700.0,4465.0,2200.0
23-May-2023,1415.6,3087.0,6810.05,165.6,808.95,1147.0,952.0,917.55,2719.95,3545.45,21450.0,4487.0,3306.0,1717.0,1940.2,1299.2,567.7,367.0,2692.15,9169.0,670.45,4534.95,238.95,926.4,2460.65,3241.05,397.0,105.1,1104.0,2632.0,4988.0,4605.0,578.9,1649.0,937.5,7675.0,409.2,174.95,522.5,1120.0,766.05,1265.55,426.0,234.05,1246.0,2410.9,744.3,710.0,4458.1,2225.6
22-May-2023,1411.0,3070.0,6784.2,164.1,801.0,1157.45,951.05,923.0,2701.6,3569.95,21699.0,4500.0,3230.0,1713.1,1945.0,1272.95,557.0,361.95,2710.55,9090.0,668.0,4494.95,239.4,916.25,2435.0,3099.95,386.5,105.0,1072.0,2635.0,4817.0,4459.8,577.5,1645.0,925.85,7655.0,406.0,173.3,524.95,1095.35,765.45,1259.25,421.95,234.7,1247.0,2010.0,698.9,692.0,4409.0,2190.0
19-May-2023,1422.1,3124.0,6800.0,166.2,799.35,1152.7,951.45,920.9,2719.95,3566.15,21800.0,4588.0,3210.0,1710.0,1930.0,1256.05,564.9,360.1,2740.65,9060.0,674.0,4534.0,240.0,917.0,2434.05,3144.0,384.8,105.6,1056.55,2628.65,4751.65,4455.0,579.0,1648.0,932.0,7637.0,408.0,175.0,509.8,1088.6,771.9,1252.9,420.95,235.65,1243.0,1888.0,664.0,696.0,4427.95,2192.0
18-May-2023,1422.35,3105.65,6759.8,167.5,797.95,1162.6,947.95,920.0,2782.0,3636.0,21850.0,4650.0,3225.95,1729.3,1924.0,1258.6,564.0,366.0,2745.05,9144.95,679.0,4539.95,242.0,929.0,2449.55,3284.0,385.2,106.5,1059.0,2665.5,4749.8,4510.0,590.3,1648.0,943.0,7744.8,411.0,177.0,518.8,1081.95,783.4,1269.95,430.0,241.0,1248.0,1910.05,689.7,700.8,4492.0,2230.0
17-May-2023,1430.4,3136.0,6785.0,168.0,788.0,1182.8,947.3,917.7,2785.0,3624.0,21780.4,4610.0,3255.95,1729.3,1949.8,1260.6,562.0,366.75,2688.95,9080.35,673.25,4550.0,240.95,924.95,2463.0,3284.15,386.2,107.4,1058.0,2672.0,4744.0,4580.05,586.0,1650.0,941.25,7717.0,411.8,177.45,522.5,1090.5,786.25,1265.0,424.15,240.9,1217.05,1900.0,687.25,701.35,4519.8,2224.35
16-May-2023,1429.9,3132.0,6720.0,168.3,800.85,1196.0,950.0,916.2,2785.0,3669.0,21875.0,4632.0,3256.2,1735.65,1978.0,1265.0,562.2,358.25,2699.95,9219.1,677.0,4583.5,238.75,927.4,2494.0,3277.95,387.5,108.2,1069.9,2670.0,4720.0,4625.0,584.0,1671.8,953.0,7770.0,413.6,176.9,533.95,1100.2,787.5,1287.0,430.0,243.55,1219.55,1927.0,694.05,710.45,4523.0,2254.6
15-May-2023,1424.0,3134.2,6714.4,165.5,793.0,1181.1,943.75,910.65,2774.0,3630.0,21820.0,4647.85,3284.0,1754.0,1957.05,1249.9,559.9,362.0,2627.0,9242.0,679.4,4569.0,234.6,940.0,2489.9,3306.35,383.25,107.05,1046.0,2637.95,4682.0,4609.95,578.75,1672.0,953.0,7728.9,408.5,174.0,523.85,1098.95,789.0,1279.9,420.0,243.4,1208.6,1959.9,699.8,701.9,4470.15,2220.9
12-May-2023,1420.0,3139.0,6650.0,168.15,787.5,1180.0,939.75,895.2,2760.8,3520.0,22019.0,4634.0,3279.15,1773.0,1954.0,1253.35,567.4,371.9,2595.0,9260.95,685.05,4545.0,236.15,948.85,2469.8,3311.0,384.6,108.35,1044.05,2594.0,4640.0,4595.0,574.7,1647.0,961.0,7839.95,419.0,179.1,513.9,1086.0,788.0,1256.4,420.4,248.85,1192.5,2009.0,712.0,699.9,4544.95,2222.65
11-May-2023,1421.0,3052.05,6659.0,166.1,794.55,1189.1,940.05,891.0,2758.0,3424.85,22099.0,4610.2,3309.0,1774.4,1970.0,1270.25,562.05,373.15,2600.0,9242.95,682.2,4594.0,236.55,946.45,2498.95,3410.0,385.7,109.2,1055.0,2536.95,4665.0,4610.95,572.2,1665.15,953.8,7790.0,434.0,177.6,512.0,1082.15,791.15,1250.0,427.25,247.7,1175.0,1925.0,694.0,727.5,4675.0,2300.0
10-May-2023,1419.0,3042.95,6590.95,165.25,797.0,1184.4,934.6,892.0,2760.0,3396.6,21971.35,4629.7,3290.0,1764.9,1960.0,1276.4,553.4,368.0,2600.0,9128.8,695.8,4555.0,236.95,943.5,2490.0,3400.0,384.0,109.6,1048.0,2521.0,4637.95,4593.05,575.0,1644.5,957.0,7760.0,441.0,176.0,508.0,1084.15,789.0,1250.0,423.95,245.15,1155.0,1899.0,692.0,725.0,4964.85,2387.0
09-May-2023,1410.95,3016.05,6650.0,165.0,796.9,1183.95,941.0,882.2,2753.3,3410.0,22000.0,4624.0,3252.6,1781.0,1964.85,1266.0,552.5,365.85,2587.45,9083.0,710.0,4572.85,234.8,935.0,2475.0,3303.9,382.5,109.6,1048.4,2525.0,4533.4,4645.9,585.0,1649.9,961.9,7758.95,444.55,177.2,502.0,1071.0,789.65,1239.0,432.8,244.05,1135.0,1900.0,685.1,733.6,4918.05,2367.65
08-May-2023,1367.8,3015.0,6394.45,160.3,789.9,1178.0,927.0,865.3,2732.95,3371.0,22050.0,4640.0,3245.0,1753.75,1935.9,1262.45,542.0,365.45,2566.0,9046.0,718.7,4475.0,232.5,927.2,2450.0,3299.0,381.0,109.25,1040.95,2505.75,4520.0,4611.0,577.65,1635.0,962.0,7630.0,438.25,174.8,480.0,1058.0,776.8,1216.95,431.0,241.85,1087.0,1920.3,684.7,735.6,4945.0,2377.45
05-May-2023,1371.5,2971.0,6379.95,161.05,789.1,1172.0,925.0,867.15,2670.6,3339.3,21799.95,4594.65,3220.0,1751.75,1952.15,1279.0,543.0,367.1,2537.0,8800.6,735.1,4463.1,237.85,935.0,2441.0,3292.0,382.75,110.85,1046.0,2500.0,4498.0,4550.0,580.2,1639.0,974.0,7520.0,443.0,176.35,481.65,1066.8,777.9,1232.8,425.95,238.8,1131.0,1954.8,682.8,736.3,4974.95,2357.0
04-May-2023,1342.3,2948.0,6197.0,160.8,779.3,1136.95,920.0,860.0,2679.7,3341.0,21878.85,4527.05,3180.15,1729.3,1929.95,1268.95,539.8,363.8,2507.95,8796.65,740.25,4446.8,236.85,920.65,2421.15,3268.75,384.75,110.0,1033.0,2486.95,4480.8,4510.0,570.2,1687.1,967.65,7514.7,445.0,176.45,483.6,1056.05,773.0,1235.0,425.3,239.65,1146.15,1839.05,670.0,733.95,4952.25,2361.8
03-May-2023,1345.0,2918.0,6238.05,162.9,794.5,1148.5,919.55,863.85,2675.0,3367.9,21745.0,4490.0,3216.0,1725.0,1919.0,1266.0,544.0,363.25,2490.0,8770.0,751.5,4484.5,236.05,920.95,2445.0,3253.0,388.35,109.8,1039.9,2456.95,4538.25,4509.75,570.65,1684.95,970.5,7524.0,441.0,175.6,480.25,1062.0,777.9,1237.3,424.0,240.0,1142.5,1919.0,675.0,731.0,4949.9,2384.1
02-May-2023,1360.0,2910.95,6330.0,159.5,800.25,1147.0,924.0,870.0,2657.0,3326.95,21800.0,4565.25,3235.0,1720.3,1918.0,1254.55,530.0,358.3,2539.95,8622.7,744.3,4439.95,233.2,910.4,2436.2,3268.05,389.0,108.0,1020.4,2471.8,4430.95,4529.75,580.0,1688.7,987.65,7545.5,439.0,172.65,482.5,1064.1,767.95,1230.0,426.0,238.7,1158.95,1935.0,683.8,731.95,4903.4,2373.2
28-Apr-2023,1368.95,2919.95,6243.9,159.8,789.85,1148.0,915.1,885.1,2672.45,3275.0,21181.95,4415.95,3200.4,1705.0,1906.0,1255.7,517.1,356.0,2520.0,8593.0,733.0,4397.35,232.5,918.85,2382.0,3248.0,380.0,107.8,981.95,2436.05,4335.0,4442.95,567.8,1684.7,984.95,7512.0,433.5,171.9,481.4,1059.95,758.0,1225.0,418.0,236.95,1148.75,1868.05,666.2,736.0,4918.55,2312.3
27-Apr-2023,1352.5,2915.5,6075.0,160.2,772.0,1138.75,909.5,888.0,2641.0,3248.3,21066.25,4407.0,3185.0,1695.0,1876.9,1230.0,530.1,350.0,2500.0,8570.0,716.3,4300.0,229.75,911.2,2375.0,3220.0,376.4,106.3,999.0,2513.95,4185.0,4419.85,565.0,1670.5,968.0,7459.0,425.0,170.0,478.5,1065.55,743.0,1210.05,412.2,238.0,1140.0,1848.0,667.9,723.0,4845.0,2275.75
26-Apr-2023,1345.8,2896.95,6100.0,160.0,779.9,1106.0,911.45,877.4,2633.0,3230.0,20599.0,4400.0,3181.0,1686.85,1877.5,1228.0,529.0,346.8,2510.0,8527.0,714.7,4345.0,230.0,911.85,2379.0,3202.4,377.65,106.5,997.0,2490.0,4180.0,4419.95,562.0,1660.0,975.8,7464.0,425.6,171.1,473.0,1055.0,733.95,1212.0,412.0,234.05,1117.75,1854.0,671.0,720.0,4810.0,2247.85
25-Apr-2023,1325.0,2891.05,5959.9,160.2,764.95,1106.0,906.3,885.0,2634.85,3175.0,20709.0,4313.0,3183.0,1686.2,1902.0,1225.95,546.15,345.25,2504.9,8510.0,719.9,4340.0,231.15,904.6,2366.0,3198.0,378.2,106.7,1006.0,2490.85,4210.0,4409.95,555.0,1687.7,980.0,7455.9,425.0,171.3,475.2,1050.45,736.0,1207.75,408.7,231.3,1119.95,1806.0,675.0,720.35,4803.55,2231.05
24-Apr-2023,1315.1,2882.1,5940.0,159.6,765.2,1106.0,905.0,868.0,2571.1,3204.0,20500.95,4327.8,3151.1,1662.0,1890.2,1228.0,551.0,346.2,2459.95,8577.0,735.0,4308.3,229.55,916.0,2375.0,3240.0,375.0,106.4,1002.0,2502.0,4199.0,4362.3,543.8,1687.0,975.0,7350.0,419.0,168.5,471.2,1057.0,706.0,1210.4,410.0,231.0,1130.75,1804.0,665.1,708.55,4854.0,2220.0
21-Apr-2023,1336.5,2847.1,5913.0,158.9,769.6,1136.6,894.55,870.8,2593.6,3240.0,20473.1,4259.0,3110.0,1685.75,1882.0,1228.1,536.0,343.8,2450.95,8679.4,732.5,4323.0,230.0,903.0,2350.65,3207.15,364.1,108.0,1014.3,2492.0,4162.15,4340.0,545.0,1669.0,994.3,7500.05,430.0,169.65,476.7,1054.0,703.4,1221.95,400.3,231.8,1126.2,1846.0,668.0,719.0,4858.1,2240.15
20-Apr-2023,1333.95,2820.0,5960.0,159.6,764.0,1123.4,892.25,874.8,2577.65,3308.7,20595.0,4295.0,3090.0,1698.3,1884.3,1230.7,525.0,343.95,2450.0,8670.0,738.4,4265.0,229.9,912.0,2354.1,3334.7,360.5,108.2,1015.1,2517.8,4194.0,4320.3,541.2,1671.7,999.1,7572.6,431.9,167.1,473.7,1040.0,699.0,1218.0,400.0,230.85,1118.95,1855.0,663.0,726.0,4916.0,2225.0
19-Apr-2023,1335.0,2836.35,5915.65,158.3,761.35,1140.0,895.9,865.0,2580.05,3263.95,20659.85,4326.0,3130.75,1709.55,1888.3,1254.35,532.5,334.95,2435.0,8690.05,741.9,4184.1,233.6,925.95,2339.05,3261.0,367.9,107.85,1025.2,2548.0,4318.6,4355.0,544.0,1665.0,1003.5,7605.0,434.4,168.75,473.0,1073.95,708.0,1204.65,396.05,229.0,1143.0,1847.0,659.0,715.35,4887.4,2208.1
18-Apr-2023,1340.0,2848.0,5975.0,160.15,765.0,1145.35,907.95,865.35,2603.05,3228.65,20200.0,4350.95,3154.95,1729.95,1900.95,1269.95,537.0,335.7,2470.95,8692.95,737.15,4254.25,229.6,905.0,2377.0,3174.0,363.45,107.2,1034.8,2560.0,4362.85,4380.0,545.35,1670.0,999.0,7779.0,430.0,170.0,475.0,1049.55,716.2,1213.0,400.0,236.9,1130.0,1892.0,668.0,720.05,4861.4,2220.0
17-Apr-2023,1345.0,2825.0,5998.0,159.1,789.0,1120.0,917.3,882.0,2600.0,3235.0,19590.0,4278.0,3134.1,1689.05,1888.95,1250.3,542.5,332.25,2430.0,8850.0,742.95,4311.0,225.5,915.0,2424.95,3183.95,359.95,107.6,1035.0,2573.0,4482.0,4410.0,528.0,1720.0,999.45,7655.25,422.35,172.35,471.0,1055.0,717.0,1218.95,392.9,232.6,1107.4,1870.75,663.0,714.0,4876.95,2258.75
13-Apr-2023,1320.9,2786.7,5856.95,158.15,770.0,1126.85,891.1,853.65,2588.0,3140.0,19500.0,4239.0,3210.0,1717.0,1838.0,1409.75,519.65,338.9,2477.3,8628.05,739.9,4270.0,227.9,921.9,2353.0,3209.95,369.9,107.5,1100.25,2525.0,4790.0,4329.0,529.3,1688.3,1022.3,7705.05,418.05,176.0,464.95,1089.0,722.0,1213.45,395.5,227.3,1073.0,1855.0,659.7,717.0,4888.0,2294.8
12-Apr-2023,1321.0,2755.55,5837.0,159.0,774.0,1118.5,883.45,854.9,2580.05,3035.0,19695.0,4277.35,3227.95,1715.5,1842.0,1413.05,514.0,339.1,2475.0,8672.0,746.0,4177.4,224.0,909.0,2336.35,2941.0,370.6,108.2,1103.0,2556.0,4774.95,4287.7,533.2,1668.0,1015.5,7750.0,419.9,178.0,459.35,1092.0,720.9,1203.5,397.75,231.4,1073.5,1814.0,656.0,719.9,4763.35,2304.0
11-Apr-2023,1312.95,2790.0,5858.0,157.1,776.0,1110.9,873.7,848.25,2583.7,2970.45,19648.0,4266.4,3264.0,1709.8,1847.2,1428.9,516.8,336.15,2474.0,8580.0,742.0,4080.0,222.75,905.0,2334.0,2909.7,373.5,105.55,1108.0,2540.0,4800.0,4263.0,530.85,1659.0,1008.6,7715.0,412.9,178.1,463.75,1104.0,725.95,1200.0,388.55,228.9,1077.4,1810.0,655.0,693.75,4773.0,2320.0
10-Apr-2023,1311.0,2810.0,5944.95,150.7,768.95,1119.4,880.05,854.8,2568.0,2980.0,19700.0,4299.8,3220.0,1674.95,1757.15,1423.95,514.65,332.0,2430.0,8456.6,729.95,4035.05,221.45,896.95,2350.0,2946.75,368.0,104.5,1096.35,2565.25,4784.0,4215.0,529.25,1663.25,1015.0,7701.85,406.8,175.85,452.05,1091.85,727.0,1171.25,387.35,225.2,1082.0,1774.0,646.0,684.05,4732.0,2284.9
06-Apr-2023,1279.3,2807.45,5761.0,153.2,762.6,1108.9,882.0,861.8,2583.0,2948.7,19795.0,4327.8,3225.0,1664.15,1750.0,1416.0,506.1,329.3,2432.2,8464.0,734.0,4028.0,222.45,899.0,2318.15,2889.8,369.0,104.85,1104.0,2575.0,4840.0,4217.0,524.0,1648.55,997.15,7690.0,401.0,176.4,426.5,1109.05,727.3,1154.0,386.65,227.2,1067.2,1705.0,637.0,688.0,4693.95,2257.75
05-Apr-2023,1296.0,2760.0,5832.0,156.75,768.0,1109.55,886.6,871.0,2560.0,2982.0,19659.0,4334.0,3185.5,1630.0,1745.0,1400.0,503.7,331.9,2440.8,8521.95,729.65,3994.0,220.3,889.0,2348.0,2887.0,369.7,104.1,1102.0,2512.5,4739.0,4250.0,527.0,1618.6,985.0,7575.0,402.0,178.3,424.25,1085.35,717.0,1172.0,378.9,226.6,1089.0,1717.45,626.9,678.5,4650.0,2170.0
03-Apr-2023,1273.0,2746.95,5655.0,154.5,755.0,1100.0,880.2,864.0,2525.9,3050.0,19784.0,4344.0,3224.95,1629.8,1734.0,1435.0,502.05,338.0,2385.0,8412.85,718.5,3904.8,214.1,910.0,2345.0,2850.0,367.95,105.1,1104.6,2570.0,4760.0,4343.5,524.75,1607.55,981.0,7670.9,406.5,175.6,423.0,1089.95,710.0,1161.3,384.0,227.35,1073.0,1750.45,638.55,690.4,4648.95,2180.0
31-Mar-2023,1252.3,2756.05,5694.0,150.1,752.15,1100.2,861.95,854.9,2526.95,2923.1,19155.0,4277.45,3189.95,1635.7,1725.5,1404.0,497.0,344.9,2314.75,8325.95,705.0,3875.65,212.2,888.8,2255.0,2834.4,363.35,105.0,1095.0,2558.8,4640.0,4384.85,520.65,1595.6,995.2,7575.1,404.05,174.8,411.35,1083.4,700.15,1147.6,382.0,224.0,1063.0,1788.0,643.9,679.0,4583.0,2156.5
29-Mar-2023,1229.3,2784.45,5562.15,147.25,751.0,1094.0,857.05,832.5,2500.3,2858.5,18930.0,4205.0,3129.0,1619.2,1700.1,1379.0,491.3,340.0,2250.0,8249.85,714.6,3810.5,209.95,893.95,2239.0,2810.0,358.0,102.5,1075.7,2485.0,4567.0,4333.6,509.0,1584.0,985.65,7419.8,394.9,172.65,401.6,1046.0,696.05,1133.95,380.2,222.1,1031.0,1602.95,593.35,663.3,4549.45,2137.65
28-Mar-2023,1245.3,2791.0,5621.05,150.25,765.6,1104.8,855.55,837.4,2502.9,2894.8,18900.0,4229.5,3127.0,1623.0,1708.95,1392.1,495.45,342.0,2301.0,8305.9,704.15,3821.0,209.4,891.8,2245.0,2838.15,363.0,102.85,1099.0,2509.8,4568.95,4334.8,511.45,1565.7,987.0,7484.0,393.0,171.35,414.15,1056.8,690.0,1143.6,380.2,221.25,1017.7,1727.95,622.6,662.15,4498.95,2167.75
27-Mar-2023,1245.0,2798.5,5698.0,149.55,763.0,1109.7,854.95,841.05,2480.0,2913.6,19000.0,4224.05,3135.0,1585.2,1700.65,1386.25,486.65,344.1,2319.95,8250.0,698.45,3834.95,208.5,881.05,2217.5,2809.95,361.75,102.55,1090.1,2485.0,4620.0,4304.7,507.0,1562.2,980.0,7407.0,390.0,172.65,416.0,1053.3,706.9,1141.5,377.95,222.9,1014.0,1740.65,638.0,661.1,4490.0,2175.05
24-Mar-2023,1281.3,2797.8,5803.9,152.7,763.55,1110.0,852.5,846.25,2516.8,2925.0,19005.05,4242.0,3148.9,1605.0,1676.05,1388.0,494.5,347.9,2363.0,8353.2,713.8,3845.1,213.25,869.1,2245.25,2817.2,363.35,105.0,1105.0,2472.2,4648.0,4277.5,514.5,1560.0,977.6,7404.0,400.8,175.2,419.0,1073.0,707.0,1160.55,381.5,223.0,1019.0,1796.0,658.2,671.15,4449.95,2206.0
23-Mar-2023,1291.95,2817.1,5809.5,151.1,758.0,1113.8,857.0,847.0,2510.0,2942.2,18819.7,4250.0,3114.9,1609.9,1699.15,1383.95,497.45,350.0,2365.0,8264.0,717.75,3902.5,213.15,868.0,2268.0,2790.65,364.9,104.4,1087.1,2475.0,4611.0,4276.0,519.4,1567.75,975.0,7371.0,387.0,174.05,416.0,1077.0,711.55,1161.0,377.0,224.0,1028.15,1794.0,655.0,661.9,4479.0,2214.0
22-Mar-2023,1271.0,2825.0,5749.8,152.4,761.0,1119.5,857.65,855.6,2517.95,2949.5,19009.0,4279.0,3130.05,1610.0,1710.0,1403.0,483.0,358.3,2349.05,8236.0,710.0,3921.75,216.9,864.0,2285.0,2770.9,367.85,104.75,1097.0,2472.6,4714.95,4275.05,522.2,1584.0,957.0,7360.0,390.1,177.8,416.0,1091.95,701.0,1167.5,376.95,223.0,1028.0,1834.0,669.9,666.0,4429.35,2219.5
21-Mar-2023,1259.0,2858.15,5601.8,153.15,760.0,1075.05,843.0,840.1,2475.0,2966.8,18990.0,4355.0,3143.3,1600.0,1707.55,1399.0,467.0,360.2,2344.95,8245.0,708.65,3806.5,218.15,866.8,2218.95,2814.25,369.0,105.1,1104.95,2515.0,4694.0,4320.0,522.0,1571.95,965.0,7243.0,387.7,176.85,412.85,1099.0,704.1,1170.6,378.8,227.25,1007.35,1836.95,671.5,671.5,4441.95,2182.7
20-Mar-2023,1305.0,2915.0,5739.0,153.0,754.95,1071.6,837.0,836.0,2462.0,2974.6,18900.0,4364.6,3169.65,1551.0,1687.0,1419.7,470.0,354.85,2355.15,8316.85,714.0,3790.0,220.0,874.05,2215.0,2825.6,375.0,106.1,1136.8,2447.4,4561.0,4322.0,526.6,1567.95,950.0,7275.0,393.75,177.55,415.6,1105.0,691.0,1169.95,373.3,225.3,1020.0,1837.0,671.0,672.9,4431.0,2191.1
17-Mar-2023,1304.95,2923.95,5740.05,153.5,750.0,1068.0,831.8,835.0,2467.15,3052.0,18498.9,4325.95,3150.5,1570.0,1679.6,1430.0,464.05,351.0,2375.0,8503.0,705.5,3817.8,222.0,887.35,2244.75,2815.65,377.2,106.45,1123.35,2471.65,4640.0,4340.0,528.65,1557.5,968.55,7159.15,389.25,181.7,419.0,1088.2,698.0,1172.9,385.0,233.95,1038.0,1901.0,688.5,670.0,4405.7,2186.7
16-Mar-2023,1285.5,2850.0,5729.7,151.2,750.0,1071.95,829.7,821.5,2413.5,3021.7,17990.0,4263.95,3208.0,1558.25,1670.0,1417.8,466.7,335.0,2369.4,8460.1,705.85,3740.95,218.55,881.0,2243.0,2774.0,375.35,107.25,1106.0,2424.95,4580.0,4330.95,518.4,1539.0,955.25,7135.6,400.6,178.2,413.3,1083.95,689.0,1160.0,380.6,229.45,1040.0,1861.0,686.9,675.2,4411.0,2184.9
15-Mar-2023,1290.0,2772.2,5800.0,154.0,758.0,1080.0,836.45,838.05,2380.0,3044.8,18300.0,4315.0,3250.0,1562.0,1668.0,1438.0,473.05,329.0,2400.0,8650.0,705.8,3774.9,221.95,875.0,2284.1,2758.0,383.7,107.5,1124.9,2451.9,4581.0,4334.75,529.8,1578.0,952.0,7126.0,407.95,179.45,422.0,1095.05,696.0,1167.0,381.0,226.6,1079.8,1760.9,661.55,681.0,4356.95,2164.2
14-Mar-2023,1300.0,2782.95,5840.0,155.8,764.0,1074.8,827.0,828.0,2336.95,3033.4,18350.0,4315.0,3280.0,1569.85,1673.0,1441.0,480.45,324.2,2394.95,8544.95,708.25,3778.45,220.8,873.0,2280.0,2780.05,386.55,107.0,1128.0,2462.0,4590.0,4345.0,527.65,1570.25,953.5,7080.0,404.3,178.65,422.85,1098.55,696.0,1192.3,385.7,225.15,1060.1,1874.0,681.2,678.0,4394.0,2144.35
13-Mar-2023,1326.0,2823.5,5869.0,156.2,777.45,1092.0,841.45,845.6,2372.75,3117.0,18429.95,4309.0,3333.0,1602.0,1699.0,1464.2,490.0,326.0,2441.9,8601.55,712.0,3822.95,224.2,882.6,2329.0,2788.0,389.0,108.25,1125.0,2466.0,4642.95,4327.0,547.0,1587.9,955.1,7225.0,409.0,181.3,436.1,1120.95,705.0,1222.7,389.2,228.05,1119.0,1917.0,703.7,682.8,4375.0,2164.05
